;user_set;trial;17;3;18;13;12;1;24;23;7;20;19;25;10;5;9;6;14;26;16;15;8;21;22;4
396;5;585.3;;;;;;;;;;;;;True;False;False;;;;;;;;;
397;5;585.1;;;;;;;;;;;;;True;False;False;;;;;;;;;
398;5;583.1;;;;;;;;;;;;;False;True;True;;;;;;;;;
399;5;583.4;;;;;;;;;;;;;False;True;True;;;;;;;;;
400;5;543.3;;;;;;;;;;;;;False;True;True;;;;;;;;;
401;5;543.1;;;;;;;;;;;;;False;True;True;;;;;;;;;
402;5;578.2;;;;;;;;;;;;;False;True;False;;;;;;;;;
403;5;578.1;;;;;;;;;;;;;False;True;False;;;;;;;;;
404;5;545.1;;;;;;;;;;;;;False;True;True;;;;;;;;;
405;5;545.2;;;;;;;;;;;;;False;True;True;;;;;;;;;
406;5;549.2;;;;;;;;;;;;;False;False;True;;;;;;;;;
407;5;549.1;;;;;;;;;;;;;False;False;True;;;;;;;;;
408;5;557.4;;;;;;;;;;;;;False;False;True;;;;;;;;;
409;5;557.1;;;;;;;;;;;;;False;False;True;;;;;;;;;
410;5;552.1;;;;;;;;;;;;;False;False;True;;;;;;;;;
411;5;552.3;;;;;;;;;;;;;False;False;True;;;;;;;;;
412;5;582.1;;;;;;;;;;;;;False;False;True;;;;;;;;;
413;5;582.2;;;;;;;;;;;;;False;False;True;;;;;;;;;
414;5;568.1;;;;;;;;;;;;;False;False;True;;;;;;;;;
415;5;568.3;;;;;;;;;;;;;False;False;True;;;;;;;;;
416;6;711.1;;;;;;;;;;;;;;;;True;True;False;;;;;;
417;6;711.2;;;;;;;;;;;;;;;;True;True;False;;;;;;
418;6;714.2;;;;;;;;;;;;;;;;True;True;True;;;;;;
419;6;714.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
420;6;704.4;;;;;;;;;;;;;;;;True;True;True;;;;;;
421;6;704.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
422;6;709.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
423;6;709.4;;;;;;;;;;;;;;;;True;True;True;;;;;;
424;6;706.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
425;6;706.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
426;6;716.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
427;6;716.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
428;6;692.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
429;6;692.2;;;;;;;;;;;;;;;;True;True;True;;;;;;
430;6;693.3;;;;;;;;;;;;;;;;True;True;False;;;;;;
431;6;693.1;;;;;;;;;;;;;;;;True;True;False;;;;;;
432;6;701.2;;;;;;;;;;;;;;;;True;True;True;;;;;;
433;6;701.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
434;6;690.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
435;6;690.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
436;6;707.2;;;;;;;;;;;;;;;;True;False;False;;;;;;
437;6;707.1;;;;;;;;;;;;;;;;True;False;False;;;;;;
438;6;696.1;;;;;;;;;;;;;;;;True;False;True;;;;;;
439;6;696.2;;;;;;;;;;;;;;;;True;False;True;;;;;;
440;6;688.2;;;;;;;;;;;;;;;;True;True;True;;;;;;
441;6;688.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
442;6;705.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
443;6;705.4;;;;;;;;;;;;;;;;True;True;True;;;;;;
444;6;682.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
445;6;682.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
446;6;678.3;;;;;;;;;;;;;;;;True;True;False;;;;;;
447;6;678.1;;;;;;;;;;;;;;;;True;True;False;;;;;;
448;6;700.2;;;;;;;;;;;;;;;;True;True;True;;;;;;
449;6;700.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
450;6;703.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
451;6;703.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
452;6;681.1;;;;;;;;;;;;;;;;True;True;False;;;;;;
453;6;681.2;;;;;;;;;;;;;;;;True;True;False;;;;;;
454;6;689.3;;;;;;;;;;;;;;;;True;True;True;;;;;;
455;6;689.1;;;;;;;;;;;;;;;;True;True;True;;;;;;
456;6;718.2;;;;;;;;;;;;;;;;False;True;True;;;;;;
457;6;718.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
458;6;691.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
459;6;691.2;;;;;;;;;;;;;;;;False;True;True;;;;;;
460;6;699.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
461;6;699.2;;;;;;;;;;;;;;;;False;True;True;;;;;;
462;6;697.3;;;;;;;;;;;;;;;;False;True;True;;;;;;
463;6;697.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
464;6;698.3;;;;;;;;;;;;;;;;False;True;True;;;;;;
465;6;698.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
466;6;712.3;;;;;;;;;;;;;;;;False;True;True;;;;;;
467;6;712.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
468;6;679.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
469;6;679.4;;;;;;;;;;;;;;;;False;True;True;;;;;;
470;6;680.3;;;;;;;;;;;;;;;;False;True;False;;;;;;
471;6;680.1;;;;;;;;;;;;;;;;False;True;False;;;;;;
472;6;683.3;;;;;;;;;;;;;;;;False;True;False;;;;;;
473;6;683.1;;;;;;;;;;;;;;;;False;True;False;;;;;;
474;6;687.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
475;6;687.3;;;;;;;;;;;;;;;;False;True;True;;;;;;
476;6;720.4;;;;;;;;;;;;;;;;False;True;False;;;;;;
477;6;720.1;;;;;;;;;;;;;;;;False;True;False;;;;;;
478;6;708.1;;;;;;;;;;;;;;;;False;True;True;;;;;;
479;6;708.2;;;;;;;;;;;;;;;;False;True;True;;;;;;
480;6;710.3;;;;;;;;;;;;;;;;False;False;True;;;;;;
481;6;710.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
482;6;702.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
483;6;702.3;;;;;;;;;;;;;;;;False;False;True;;;;;;
484;6;685.2;;;;;;;;;;;;;;;;False;False;True;;;;;;
485;6;685.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
486;6;676.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
487;6;676.3;;;;;;;;;;;;;;;;False;False;True;;;;;;
488;6;686.3;;;;;;;;;;;;;;;;False;False;True;;;;;;
489;6;686.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
490;6;713.4;;;;;;;;;;;;;;;;False;False;True;;;;;;
491;6;713.1;;;;;;;;;;;;;;;;False;False;True;;;;;;
492;8;978.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
493;8;978.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
494;8;968.2;;;;;;;;;;;;;;;;;;;True;True;True;;;
495;8;968.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
496;8;954.3;;;;;;;;;;;;;;;;;;;True;True;True;;;
497;8;954.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
498;8;977.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
499;8;977.3;;;;;;;;;;;;;;;;;;;True;True;False;;;
500;8;955.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
501;8;955.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
502;8;972.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
503;8;972.3;;;;;;;;;;;;;;;;;;;True;True;True;;;
504;8;950.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
505;8;950.3;;;;;;;;;;;;;;;;;;;True;False;True;;;
506;8;953.3;;;;;;;;;;;;;;;;;;;True;False;True;;;
507;8;953.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
508;8;952.3;;;;;;;;;;;;;;;;;;;True;True;False;;;
509;8;952.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
510;8;949.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
511;8;949.3;;;;;;;;;;;;;;;;;;;True;False;True;;;
512;8;970.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
513;8;970.2;;;;;;;;;;;;;;;;;;;True;False;True;;;
514;8;973.2;;;;;;;;;;;;;;;;;;;True;False;True;;;
515;8;973.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
516;8;946.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
517;8;946.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
518;8;983.3;;;;;;;;;;;;;;;;;;;True;False;False;;;
519;8;983.1;;;;;;;;;;;;;;;;;;;True;False;False;;;
520;8;981.1;;;;;;;;;;;;;;;;;;;True;False;False;;;
521;8;981.3;;;;;;;;;;;;;;;;;;;True;False;False;;;
522;8;948.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
523;8;948.3;;;;;;;;;;;;;;;;;;;True;True;True;;;
524;8;961.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
525;8;961.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
526;8;947.2;;;;;;;;;;;;;;;;;;;True;True;True;;;
527;8;947.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
528;8;951.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
529;8;951.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
530;8;959.2;;;;;;;;;;;;;;;;;;;True;False;False;;;
531;8;959.1;;;;;;;;;;;;;;;;;;;True;False;False;;;
532;8;990.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
533;8;990.3;;;;;;;;;;;;;;;;;;;True;False;True;;;
534;8;967.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
535;8;967.3;;;;;;;;;;;;;;;;;;;True;True;True;;;
536;8;984.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
537;8;984.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
538;8;966.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
539;8;966.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
540;8;964.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
541;8;964.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
542;8;985.3;;;;;;;;;;;;;;;;;;;True;True;False;;;
543;8;985.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
544;8;960.1;;;;;;;;;;;;;;;;;;;True;False;True;;;
545;8;960.3;;;;;;;;;;;;;;;;;;;True;False;True;;;
546;8;957.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
547;8;957.3;;;;;;;;;;;;;;;;;;;True;True;False;;;
548;8;979.1;;;;;;;;;;;;;;;;;;;True;True;True;;;
549;8;979.2;;;;;;;;;;;;;;;;;;;True;True;True;;;
550;8;956.1;;;;;;;;;;;;;;;;;;;True;True;False;;;
551;8;956.2;;;;;;;;;;;;;;;;;;;True;True;False;;;
552;8;958.3;;;;;;;;;;;;;;;;;;;False;True;True;;;
553;8;958.1;;;;;;;;;;;;;;;;;;;False;True;True;;;
554;8;976.1;;;;;;;;;;;;;;;;;;;False;True;False;;;
555;8;976.2;;;;;;;;;;;;;;;;;;;False;True;False;;;
556;8;963.1;;;;;;;;;;;;;;;;;;;False;True;False;;;
557;8;963.2;;;;;;;;;;;;;;;;;;;False;True;False;;;
558;8;969.3;;;;;;;;;;;;;;;;;;;False;True;True;;;
559;8;969.1;;;;;;;;;;;;;;;;;;;False;True;True;;;
560;8;962.1;;;;;;;;;;;;;;;;;;;False;True;True;;;
561;8;962.4;;;;;;;;;;;;;;;;;;;False;True;True;;;
562;8;986.1;;;;;;;;;;;;;;;;;;;False;True;True;;;
563;8;986.2;;;;;;;;;;;;;;;;;;;False;True;True;;;
564;8;989.2;;;;;;;;;;;;;;;;;;;False;True;False;;;
565;8;989.1;;;;;;;;;;;;;;;;;;;False;True;False;;;
566;8;975.1;;;;;;;;;;;;;;;;;;;False;True;False;;;
567;8;975.3;;;;;;;;;;;;;;;;;;;False;True;False;;;
568;8;965.1;;;;;;;;;;;;;;;;;;;False;True;False;;;
569;8;965.2;;;;;;;;;;;;;;;;;;;False;True;False;;;
570;8;974.2;;;;;;;;;;;;;;;;;;;False;True;True;;;
571;8;974.1;;;;;;;;;;;;;;;;;;;False;True;True;;;
572;8;988.2;;;;;;;;;;;;;;;;;;;False;False;True;;;
573;8;988.1;;;;;;;;;;;;;;;;;;;False;False;True;;;
574;4;441.1;;;;;;;;;;;;;;;;;;;;;;True;False;True
575;4;441.2;;;;;;;;;;;;;;;;;;;;;;True;False;True
576;4;413.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
577;4;413.3;;;;;;;;;;;;;;;;;;;;;;True;True;True
578;4;448.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
579;4;448.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
580;4;417.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
581;4;417.2;;;;;;;;;;;;;;;;;;;;;;True;True;True
582;4;421.7;;;;;;;;;;;;;;;;;;;;;;True;False;True
583;4;421.1;;;;;;;;;;;;;;;;;;;;;;True;False;True
584;4;427.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
585;4;427.3;;;;;;;;;;;;;;;;;;;;;;True;True;True
586;4;436.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
587;4;436.3;;;;;;;;;;;;;;;;;;;;;;True;True;True
588;4;434.2;;;;;;;;;;;;;;;;;;;;;;True;True;True
589;4;434.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
590;4;424.1;;;;;;;;;;;;;;;;;;;;;;True;False;False
591;4;424.2;;;;;;;;;;;;;;;;;;;;;;True;False;False
592;4;428.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
593;4;428.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
594;4;445.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
595;4;445.2;;;;;;;;;;;;;;;;;;;;;;True;True;False
596;4;420.3;;;;;;;;;;;;;;;;;;;;;;True;True;True
597;4;420.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
598;4;411.1;;;;;;;;;;;;;;;;;;;;;;True;False;True
599;4;411.5;;;;;;;;;;;;;;;;;;;;;;True;False;True
600;4;440.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
601;4;440.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
602;4;450.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
603;4;450.2;;;;;;;;;;;;;;;;;;;;;;True;True;True
604;4;430.2;;;;;;;;;;;;;;;;;;;;;;True;True;False
605;4;430.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
606;4;432.2;;;;;;;;;;;;;;;;;;;;;;True;True;False
607;4;432.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
608;4;414.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
609;4;414.3;;;;;;;;;;;;;;;;;;;;;;True;True;True
610;4;444.1;;;;;;;;;;;;;;;;;;;;;;True;False;False
611;4;444.4;;;;;;;;;;;;;;;;;;;;;;True;False;False
612;4;419.2;;;;;;;;;;;;;;;;;;;;;;True;True;True
613;4;419.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
614;4;437.3;;;;;;;;;;;;;;;;;;;;;;True;False;True
615;4;437.1;;;;;;;;;;;;;;;;;;;;;;True;False;True
616;4;447.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
617;4;447.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
618;4;423.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
619;4;423.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
620;4;442.2;;;;;;;;;;;;;;;;;;;;;;True;False;False
621;4;442.1;;;;;;;;;;;;;;;;;;;;;;True;False;False
622;4;429.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
623;4;429.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
624;4;407.1;;;;;;;;;;;;;;;;;;;;;;True;True;False
625;4;407.3;;;;;;;;;;;;;;;;;;;;;;True;True;False
626;4;408.2;;;;;;;;;;;;;;;;;;;;;;True;False;True
627;4;408.1;;;;;;;;;;;;;;;;;;;;;;True;False;True
628;4;425.1;;;;;;;;;;;;;;;;;;;;;;True;False;False
629;4;425.3;;;;;;;;;;;;;;;;;;;;;;True;False;False
630;4;426.4;;;;;;;;;;;;;;;;;;;;;;True;True;True
631;4;426.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
632;4;431.1;;;;;;;;;;;;;;;;;;;;;;True;True;True
633;4;431.2;;;;;;;;;;;;;;;;;;;;;;True;True;True
634;4;418.6;;;;;;;;;;;;;;;;;;;;;;False;True;False
635;4;418.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
636;4;410.2;;;;;;;;;;;;;;;;;;;;;;False;True;False
637;4;410.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
638;4;406.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
639;4;406.2;;;;;;;;;;;;;;;;;;;;;;False;True;False
640;4;446.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
641;4;446.3;;;;;;;;;;;;;;;;;;;;;;False;True;False
642;4;435.1;;;;;;;;;;;;;;;;;;;;;;False;True;True
643;4;435.3;;;;;;;;;;;;;;;;;;;;;;False;True;True
644;4;438.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
645;4;438.3;;;;;;;;;;;;;;;;;;;;;;False;True;False
646;4;449.1;;;;;;;;;;;;;;;;;;;;;;False;True;True
647;4;449.2;;;;;;;;;;;;;;;;;;;;;;False;True;True
648;4;433.3;;;;;;;;;;;;;;;;;;;;;;False;True;False
649;4;433.1;;;;;;;;;;;;;;;;;;;;;;False;True;False
650;4;422.1;;;;;;;;;;;;;;;;;;;;;;False;True;True
651;4;422.3;;;;;;;;;;;;;;;;;;;;;;False;True;True
652;4;439.1;;;;;;;;;;;;;;;;;;;;;;False;False;True
653;4;439.3;;;;;;;;;;;;;;;;;;;;;;False;False;True
